i,A,B,gcd,modulus operations,t1,t1Units,t2,t2Units
3248,1597,2584,1,16,505.857,ms,200.113,NA
3249,1597,2584,1,16,506.327,ms,200.113,NA
3250,1597,2584,1,16,506.492,ms,200.113,NA
3251,1597,2584,1,16,506.78,ms,200.113,NA
3252,1597,2584,1,16,507.333,ms,200.113,NA
3253,1597,2584,1,16,507.563,ms,200.113,NA
3254,1597,2584,1,16,507.48,ms,200.113,NA
3255,1597,2584,1,16,508.106,ms,200.113,NA
3256,1597,2584,1,16,508.551,ms,200.113,NA
3257,1597,2584,1,16,508.76,ms,200.113,NA
3258,1597,2584,1,16,509.221,ms,200.113,NA
3259,1597,2584,1,16,509.58,ms,200.113,NA
3260,1597,2584,1,16,510.039,ms,200.113,NA
3261,1597,2584,1,16,510.373,ms,200.113,NA
3262,1597,2584,1,16,510.452,ms,200.113,NA
3263,1597,2584,1,16,510.911,ms,200.113,NA
3264,1597,2584,1,16,511.349,ms,200.113,NA
3265,1597,2584,1,16,511.434,ms,200.113,NA
3266,1597,2584,1,16,511.842,ms,200.113,NA
3267,1597,2584,1,16,511.995,ms,200.113,NA
3268,1597,2584,1,16,512.373,ms,200.113,NA
3269,1597,2584,1,16,512.846,ms,200.113,NA
3270,1597,2584,1,16,513.02,ms,200.113,NA
3271,1597,2584,1,16,513.326,ms,200.113,NA
3272,1597,2584,1,16,513.753,ms,200.113,NA
3273,1597,2584,1,16,514.075,ms,200.113,NA
3274,1597,2584,1,16,514.329,ms,200.113,NA
3275,1597,2584,1,16,514.926,ms,200.113,NA
3276,1597,2584,1,16,515.289,ms,200.113,NA
3277,1597,2584,1,16,515.499,ms,200.113,NA
3278,1597,2584,1,16,515.796,ms,200.113,NA
3279,1597,2584,1,16,516.1,ms,200.113,NA
3280,1597,2584,1,16,516.391,ms,200.113,NA
3281,1597,2584,1,16,516.832,ms,200.113,NA
3282,1597,2584,1,16,517.108,ms,200.113,NA
3283,1597,2584,1,16,517.558,ms,200.113,NA
3284,1597,2584,1,16,517.803,ms,200.113,NA
3285,1597,2584,1,16,518.185,ms,200.113,NA
3286,1597,2584,1,16,518.521,ms,200.113,NA
3287,1597,2584,1,16,518.912,ms,200.113,NA
3288,1597,2584,1,16,519.165,ms,200.113,NA
3289,1597,2584,1,16,519.457,ms,200.113,NA
3290,1597,2584,1,16,519.766,ms,200.113,NA
3291,1597,2584,1,16,520.337,ms,200.113,NA
3292,1597,2584,1,16,520.543,ms,200.113,NA
3293,1597,2584,1,16,521.053,ms,200.113,NA
3294,1597,2584,1,16,521.286,ms,200.113,NA
3295,1597,2584,1,16,521.408,ms,200.113,NA
3296,1597,2584,1,16,521.85,ms,200.113,NA
3297,1597,2584,1,16,521.925,ms,200.113,NA
3298,1597,2584,1,16,522.614,ms,200.113,NA
3299,1597,2584,1,16,523.195,ms,200.113,NA
3300,1597,2584,1,16,523.153,ms,200.113,NA
3301,1597,2584,1,16,523.598,ms,200.113,NA
3302,1597,2584,1,16,523.698,ms,200.113,NA
3303,1597,2584,1,16,524.257,ms,200.113,NA
3304,1597,2584,1,16,524.431,ms,200.113,NA
3305,1597,2584,1,16,524.728,ms,200.113,NA
3306,1597,2584,1,16,525.034,ms,200.113,NA
3307,1597,2584,1,16,525.54,ms,200.113,NA
3308,1597,2584,1,16,525.87,ms,200.113,NA
3309,1597,2584,1,16,526.403,ms,200.113,NA
3310,1597,2584,1,16,526.764,ms,200.113,NA
3311,1597,2584,1,16,526.903,ms,200.113,NA
3312,1597,2584,1,16,527.011,ms,200.113,NA
3313,1597,2584,1,16,527.394,ms,200.113,NA
3314,1597,2584,1,16,527.91,ms,200.113,NA
3315,1597,2584,1,16,528.221,ms,200.113,NA
3316,1597,2584,1,16,528.926,ms,200.113,NA
3317,1597,2584,1,16,528.967,ms,200.113,NA
3318,1597,2584,1,16,529.3,ms,200.113,NA
3319,1597,2584,1,16,529.512,ms,200.113,NA
3320,1597,2584,1,16,529.914,ms,200.113,NA
3321,1597,2584,1,16,530.179,ms,200.113,NA
3322,1597,2584,1,16,530.883,ms,200.113,NA
3323,1597,2584,1,16,530.913,ms,200.113,NA
3324,1597,2584,1,16,531.345,ms,200.113,NA
3325,1597,2584,1,16,531.631,ms,200.113,NA
3326,1597,2584,1,16,531.992,ms,200.113,NA
3327,1597,2584,1,16,532.307,ms,200.113,NA
3328,1597,2584,1,16,532.654,ms,200.113,NA
3329,1597,2584,1,16,533.105,ms,200.113,NA
3330,1597,2584,1,16,533.313,ms,200.113,NA
3331,1597,2584,1,16,533.682,ms,200.113,NA
3332,1597,2584,1,16,533.931,ms,200.113,NA
3333,1597,2584,1,16,534.401,ms,200.113,NA
3334,1597,2584,1,16,534.718,ms,200.113,NA
3335,1597,2584,1,16,535.038,ms,200.113,NA
3336,1597,2584,1,16,535.36,ms,200.113,NA
3337,1597,2584,1,16,535.777,ms,200.113,NA
3338,1597,2584,1,16,536.045,ms,200.113,NA
3339,1597,2584,1,16,536.565,ms,200.113,NA
3340,1597,2584,1,16,536.803,ms,200.113,NA
3341,1597,2584,1,16,537.164,ms,200.113,NA
3342,1597,2584,1,16,537.498,ms,200.113,NA
3343,1597,2584,1,16,537.732,ms,200.113,NA
3344,1597,2584,1,16,539.667,ms,200.113,NA
3345,1597,2584,1,16,538.373,ms,200.113,NA
3346,1597,2584,1,16,538.553,ms,200.113,NA
3347,1597,2584,1,16,539.274,ms,200.113,NA
3348,1597,2584,1,16,539.607,ms,200.113,NA
3349,1597,2584,1,16,539.926,ms,200.113,NA
3350,1597,2584,1,16,540.314,ms,200.113,NA
3351,1597,2584,1,16,540.866,ms,200.113,NA
3352,1597,2584,1,16,540.819,ms,200.113,NA
3353,1597,2584,1,16,541.283,ms,200.113,NA
3354,1597,2584,1,16,541.601,ms,200.113,NA
3355,1597,2584,1,16,541.966,ms,200.113,NA
3356,1597,2584,1,16,542.442,ms,200.113,NA
3357,1597,2584,1,16,542.499,ms,200.113,NA
3358,1597,2584,1,16,543.015,ms,200.113,NA
3359,1597,2584,1,16,543.355,ms,200.113,NA
3360,1597,2584,1,16,543.647,ms,200.113,NA
3361,1597,2584,1,16,544.128,ms,200.113,NA
3362,1597,2584,1,16,543.991,ms,200.113,NA
3363,1597,2584,1,16,544.597,ms,200.113,NA
3364,1597,2584,1,16,544.866,ms,200.113,NA
3365,1597,2584,1,16,545.507,ms,200.113,NA
3366,1597,2584,1,16,545.736,ms,200.113,NA
3367,1597,2584,1,16,546.089,ms,200.113,NA
3368,1597,2584,1,16,546.277,ms,200.113,NA
3369,1597,2584,1,16,546.699,ms,200.113,NA
3370,1597,2584,1,16,547.02,ms,200.113,NA
3371,1597,2584,1,16,547.477,ms,200.113,NA
3372,1597,2584,1,16,547.697,ms,200.113,NA
3373,1597,2584,1,16,548.158,ms,200.113,NA
3374,1597,2584,1,16,548.479,ms,200.113,NA
3375,1597,2584,1,16,548.973,ms,200.113,NA
3376,1597,2584,1,16,549.13,ms,200.113,NA
3377,1597,2584,1,16,550.294,ms,200.113,NA
3378,1597,2584,1,16,549.718,ms,200.113,NA
3379,1597,2584,1,16,550.144,ms,200.113,NA
3380,1597,2584,1,16,550.411,ms,200.113,NA
3381,1597,2584,1,16,550.811,ms,200.113,NA
3382,1597,2584,1,16,551.041,ms,200.113,NA
3383,1597,2584,1,16,551.842,ms,200.113,NA
3384,1597,2584,1,16,551.946,ms,200.113,NA
3385,1597,2584,1,16,552.239,ms,200.113,NA
3386,1597,2584,1,16,552.603,ms,200.113,NA
3387,1597,2584,1,16,553.083,ms,200.113,NA
3388,1597,2584,1,16,553.625,ms,200.113,NA
3389,1597,2584,1,16,553.724,ms,200.113,NA
3390,1597,2584,1,16,553.914,ms,200.113,NA
3391,1597,2584,1,16,554.406,ms,200.113,NA
3392,1597,2584,1,16,554.809,ms,200.113,NA
3393,1597,2584,1,16,555.221,ms,200.113,NA
3394,1597,2584,1,16,555.276,ms,200.113,NA
3395,1597,2584,1,16,555.657,ms,200.113,NA
3396,1597,2584,1,16,555.929,ms,200.113,NA
3397,1597,2584,1,16,556.379,ms,200.113,NA
3398,1597,2584,1,16,556.588,ms,200.113,NA
3399,1597,2584,1,16,557.488,ms,200.113,NA
3400,1597,2584,1,16,557.659,ms,200.113,NA
3401,1597,2584,1,16,557.906,ms,200.113,NA
3402,1597,2584,1,16,558.324,ms,200.113,NA
3403,1597,2584,1,16,558.392,ms,200.113,NA
3404,1597,2584,1,16,559.334,ms,200.113,NA
3405,1597,2584,1,16,559.135,ms,200.113,NA
3406,1597,2584,1,16,559.624,ms,200.113,NA
3407,1597,2584,1,16,559.825,ms,200.113,NA
3408,1597,2584,1,16,560.162,ms,200.113,NA
3409,1597,2584,1,16,560.73,ms,200.113,NA
3410,1597,2584,1,16,561.204,ms,200.113,NA
3411,1597,2584,1,16,561.259,ms,200.113,NA
3412,1597,2584,1,16,561.606,ms,200.113,NA
3413,1597,2584,1,16,562.079,ms,200.113,NA
3414,1597,2584,1,16,562.294,ms,200.113,NA
3415,1597,2584,1,16,562.85,ms,200.113,NA
3416,1597,2584,1,16,563.041,ms,200.113,NA
3417,1597,2584,1,16,563.214,ms,200.113,NA
3418,1597,2584,1,16,563.774,ms,200.113,NA
3419,1597,2584,1,16,564.131,ms,200.113,NA
3420,1597,2584,1,16,564.658,ms,200.113,NA
3421,1597,2584,1,16,564.733,ms,200.113,NA
3422,1597,2584,1,16,565.131,ms,200.113,NA
3423,1597,2584,1,16,565.355,ms,200.113,NA
3424,1597,2584,1,16,565.898,ms,200.113,NA
3425,1597,2584,1,16,566.134,ms,200.113,NA
3426,1597,2584,1,16,566.69,ms,200.113,NA
3427,1597,2584,1,16,566.837,ms,200.113,NA
3428,1597,2584,1,16,567.248,ms,200.113,NA
3429,1597,2584,1,16,567.52,ms,200.113,NA
3430,1597,2584,1,16,567.837,ms,200.113,NA
3431,1597,2584,1,16,568.652,ms,200.113,NA
3432,1597,2584,1,16,568.576,ms,200.113,NA
3433,1597,2584,1,16,568.782,ms,200.113,NA
3434,1597,2584,1,16,569.437,ms,200.113,NA
3435,1597,2584,1,16,569.546,ms,200.113,NA
3436,1597,2584,1,16,570.441,ms,200.113,NA
3437,1597,2584,1,16,570.358,ms,200.113,NA
3438,1597,2584,1,16,570.992,ms,200.113,NA
3439,1597,2584,1,16,571.212,ms,200.113,NA
3440,1597,2584,1,16,571.469,ms,200.113,NA
3441,1597,2584,1,16,571.751,ms,200.113,NA
3442,1597,2584,1,16,572.268,ms,200.113,NA
3443,1597,2584,1,16,572.536,ms,200.113,NA
3444,1597,2584,1,16,572.762,ms,200.113,NA
3445,1597,2584,1,16,573.219,ms,200.113,NA
3446,1597,2584,1,16,573.443,ms,200.113,NA
3447,1597,2584,1,16,574.02,ms,200.113,NA
3448,1597,2584,1,16,574.105,ms,200.113,NA
3449,1597,2584,1,16,574.811,ms,200.113,NA
3450,1597,2584,1,16,575.157,ms,200.113,NA
3451,1597,2584,1,16,575.176,ms,200.113,NA
3452,1597,2584,1,16,576.137,ms,200.113,NA
3453,1597,2584,1,16,576.156,ms,200.113,NA
3454,1597,2584,1,16,576.393,ms,200.113,NA
3455,1597,2584,1,16,576.698,ms,200.113,NA
3456,1597,2584,1,16,577.052,ms,200.113,NA
3457,1597,2584,1,16,577.48,ms,200.113,NA
3458,1597,2584,1,16,577.904,ms,200.113,NA
3459,1597,2584,1,16,578.349,ms,200.113,NA
3460,1597,2584,1,16,578.382,ms,200.113,NA
3461,1597,2584,1,16,578.617,ms,200.113,NA
3462,1597,2584,1,16,579.439,ms,200.113,NA
3463,1597,2584,1,16,579.634,ms,200.113,NA
3464,1597,2584,1,16,579.982,ms,200.113,NA
3465,1597,2584,1,16,580.244,ms,200.113,NA
3466,1597,2584,1,16,580.69,ms,200.113,NA
3467,1597,2584,1,16,581.039,ms,200.113,NA
3468,1597,2584,1,16,581.681,ms,200.113,NA
3469,1597,2584,1,16,581.718,ms,200.113,NA
3470,1597,2584,1,16,582.097,ms,200.113,NA
3471,1597,2584,1,16,582.399,ms,200.113,NA
3472,1597,2584,1,16,582.874,ms,200.113,NA
3473,1597,2584,1,16,583.378,ms,200.113,NA
3474,1597,2584,1,16,583.538,ms,200.113,NA
3475,1597,2584,1,16,583.814,ms,200.113,NA
3476,1597,2584,1,16,584.146,ms,200.113,NA
3477,1597,2584,1,16,584.63,ms,200.113,NA
3478,1597,2584,1,16,584.97,ms,200.113,NA
3479,1597,2584,1,16,585.452,ms,200.113,NA
3480,1597,2584,1,16,585.633,ms,200.113,NA
3481,1597,2584,1,16,585.996,ms,200.113,NA
3482,1597,2584,1,16,586.283,ms,200.113,NA
3483,1597,2584,1,16,586.701,ms,200.113,NA
3484,1597,2584,1,16,587.001,ms,200.113,NA
3485,1597,2584,1,16,587.325,ms,200.113,NA
3486,1597,2584,1,16,587.765,ms,200.113,NA
3487,1597,2584,1,16,588.034,ms,200.113,NA
3488,1597,2584,1,16,588.562,ms,200.113,NA
3489,1597,2584,1,16,588.95,ms,200.113,NA
3490,1597,2584,1,16,589.271,ms,200.113,NA
3491,1597,2584,1,16,589.645,ms,200.113,NA
3492,1597,2584,1,16,590.065,ms,200.113,NA
3493,1597,2584,1,16,590.585,ms,200.113,NA
3494,1597,2584,1,16,592.317,ms,200.113,NA
3495,1597,2584,1,16,590.932,ms,200.113,NA
3496,1597,2584,1,16,591.364,ms,200.113,NA
3497,1597,2584,1,16,591.882,ms,200.113,NA
3498,1597,2584,1,16,592.26,ms,200.113,NA
3499,1597,2584,1,16,592.409,ms,200.113,NA
3500,1597,2584,1,16,592.878,ms,200.113,NA
3501,1597,2584,1,16,593.034,ms,200.113,NA
3502,1597,2584,1,16,593.538,ms,200.113,NA
3503,1597,2584,1,16,594.181,ms,200.113,NA
3504,1597,2584,1,16,594.19,ms,200.113,NA
3505,1597,2584,1,16,594.638,ms,200.113,NA
3506,1597,2584,1,16,594.891,ms,200.113,NA
3507,1597,2584,1,16,595.287,ms,200.113,NA
3508,1597,2584,1,16,601.526,ms,200.113,NA
3509,1597,2584,1,16,597.183,ms,200.113,NA
3510,1597,2584,1,16,596.428,ms,200.113,NA
3511,1597,2584,1,16,596.691,ms,200.113,NA
3512,1597,2584,1,16,597.125,ms,200.113,NA
3513,1597,2584,1,16,597.555,ms,200.113,NA
3514,1597,2584,1,16,597.881,ms,200.113,NA
3515,1597,2584,1,16,598.272,ms,200.113,NA
3516,1597,2584,1,16,598.547,ms,200.113,NA
3517,1597,2584,1,16,598.962,ms,200.113,NA
3518,1597,2584,1,16,599.391,ms,200.113,NA
3519,1597,2584,1,16,599.676,ms,200.113,NA
3520,1597,2584,1,16,599.866,ms,200.113,NA
3521,1597,2584,1,16,600.346,ms,200.113,NA
3522,1597,2584,1,16,600.69,ms,200.113,NA
3523,1597,2584,1,16,601.139,ms,200.113,NA
3524,1597,2584,1,16,601.486,ms,200.113,NA
3525,1597,2584,1,16,601.768,ms,200.113,NA
3526,1597,2584,1,16,602.119,ms,200.113,NA
3527,1597,2584,1,16,602.529,ms,200.113,NA
3528,1597,2584,1,16,603.116,ms,200.113,NA
3529,1597,2584,1,16,603.206,ms,200.113,NA
3530,1597,2584,1,16,603.592,ms,200.113,NA
3531,1597,2584,1,16,603.977,ms,200.113,NA
3532,1597,2584,1,16,604.169,ms,200.113,NA
3533,1597,2584,1,16,604.741,ms,200.113,NA
3534,1597,2584,1,16,605.058,ms,200.113,NA
3535,1597,2584,1,16,605.393,ms,200.113,NA
3536,1597,2584,1,16,605.837,ms,200.113,NA
3537,1597,2584,1,16,606.13,ms,200.113,NA
3538,1597,2584,1,16,606.527,ms,200.113,NA
3539,1597,2584,1,16,606.871,ms,200.113,NA
3540,1597,2584,1,16,607.135,ms,200.113,NA
3541,1597,2584,1,16,607.485,ms,200.113,NA
3542,1597,2584,1,16,607.979,ms,200.113,NA
3543,1597,2584,1,16,608.132,ms,200.113,NA
3544,1597,2584,1,16,608.879,ms,200.113,NA
3545,1597,2584,1,16,608.946,ms,200.113,NA
3546,1597,2584,1,16,609.358,ms,200.113,NA
3547,1597,2584,1,16,609.817,ms,200.113,NA
3548,1597,2584,1,16,610.234,ms,200.113,NA
3549,1597,2584,1,16,610.59,ms,200.113,NA
3550,1597,2584,1,16,610.918,ms,200.113,NA
3551,1597,2584,1,16,611.247,ms,200.113,NA
3552,1597,2584,1,16,611.58,ms,200.113,NA
3553,1597,2584,1,16,611.916,ms,200.113,NA
3554,1597,2584,1,16,612.157,ms,200.113,NA
3555,1597,2584,1,16,612.733,ms,200.113,NA
3556,1597,2584,1,16,613.084,ms,200.113,NA
3557,1597,2584,1,16,613.448,ms,200.113,NA
3558,1597,2584,1,16,613.841,ms,200.113,NA
3559,1597,2584,1,16,614.448,ms,200.113,NA
3560,1597,2584,1,16,614.448,ms,200.113,NA
3561,1597,2584,1,16,614.787,ms,200.113,NA
3562,1597,2584,1,16,615.286,ms,200.113,NA
3563,1597,2584,1,16,615.943,ms,200.113,NA
3564,1597,2584,1,16,615.844,ms,200.113,NA
3565,1597,2584,1,16,616.38,ms,200.113,NA
3566,1597,2584,1,16,616.754,ms,200.113,NA
3567,1597,2584,1,16,617.211,ms,200.113,NA
3568,1597,2584,1,16,617.547,ms,200.113,NA
3569,1597,2584,1,16,617.741,ms,200.113,NA
3570,1597,2584,1,16,618.188,ms,200.113,NA
3571,2584,3571,1,16,618.519,ms,200.113,NA
3572,2584,3571,1,16,619.057,ms,200.113,NA
3573,2584,3571,1,16,619.313,ms,200.113,NA
3574,2584,3571,1,16,619.672,ms,200.113,NA
3575,2584,3571,1,16,619.9,ms,200.113,NA
3576,2584,3571,1,16,620.415,ms,200.113,NA
3577,2584,3571,1,16,620.583,ms,200.113,NA
3578,2584,3571,1,16,621.146,ms,200.113,NA
3579,2584,3571,1,16,621.488,ms,200.113,NA
3580,2584,3571,1,16,622.129,ms,200.113,NA
3581,2584,3571,1,16,622.22,ms,200.113,NA
3582,2584,3571,1,16,622.895,ms,200.113,NA
3583,2584,3571,1,16,623.009,ms,200.113,NA
3584,2584,3571,1,16,623.408,ms,200.113,NA
3585,2584,3571,1,16,623.83,ms,200.113,NA
3586,2584,3571,1,16,624.097,ms,200.113,NA
3587,2584,3571,1,16,624.504,ms,200.113,NA
3588,2584,3571,1,16,624.935,ms,200.113,NA
3589,2584,3571,1,16,625.226,ms,200.113,NA
3590,2584,3571,1,16,625.564,ms,200.113,NA
3591,2584,3571,1,16,626.005,ms,200.113,NA
3592,2584,3571,1,16,626.347,ms,200.113,NA
3593,2584,3571,1,16,626.725,ms,200.113,NA
3594,2584,3571,1,16,626.955,ms,200.113,NA
3595,2584,3571,1,16,627.444,ms,200.113,NA
3596,2584,3571,1,16,628.072,ms,200.113,NA
3597,2584,3571,1,16,628.135,ms,200.113,NA
3598,2584,3571,1,16,628.763,ms,200.113,NA
3599,2584,3571,1,16,628.943,ms,200.113,NA
3600,2584,3571,1,16,629.195,ms,200.113,NA
3601,2584,3571,1,16,629.899,ms,200.113,NA
3602,2584,3571,1,16,630.011,ms,200.113,NA
3603,2584,3571,1,16,630.453,ms,200.113,NA
3604,2584,3571,1,16,630.718,ms,200.113,NA
3605,2584,3571,1,16,631.044,ms,200.113,NA
3606,2584,3571,1,16,631.606,ms,200.113,NA
3607,2584,3571,1,16,632.048,ms,200.113,NA
3608,2584,3571,1,16,632.297,ms,200.113,NA
3609,2584,3571,1,16,632.588,ms,200.113,NA
3610,2584,3571,1,16,632.92,ms,200.113,NA
3611,2584,3571,1,16,633.513,ms,200.113,NA
3612,2584,3571,1,16,633.76,ms,200.113,NA
3613,2584,3571,1,16,634.079,ms,200.113,NA
3614,2584,3571,1,16,634.748,ms,200.113,NA
3615,2584,3571,1,16,634.914,ms,200.113,NA
3616,2584,3571,1,16,635.414,ms,200.113,NA
3617,2584,3571,1,16,635.634,ms,200.113,NA
3618,2584,3571,1,16,635.965,ms,200.113,NA
3619,2584,3571,1,16,636.317,ms,200.113,NA
3620,2584,3571,1,16,636.834,ms,200.113,NA
3621,2584,3571,1,16,637.146,ms,200.113,NA
3622,2584,3571,1,16,637.531,ms,200.113,NA
3623,2584,3571,1,16,637.721,ms,200.113,NA
3624,2584,3571,1,16,638.281,ms,200.113,NA
3625,2584,3571,1,16,638.615,ms,200.113,NA
3626,2584,3571,1,16,638.812,ms,200.113,NA
3627,2584,3571,1,16,639.464,ms,200.113,NA
3628,2584,3571,1,16,639.669,ms,200.113,NA
3629,2584,3571,1,16,640.024,ms,200.113,NA
3630,2584,3571,1,16,640.563,ms,200.113,NA
3631,2584,3571,1,16,640.89,ms,200.113,NA
3632,2584,3571,1,16,641.15,ms,200.113,NA
3633,2584,3571,1,16,641.705,ms,200.113,NA
3634,2584,3571,1,16,641.834,ms,200.113,NA
3635,2584,3571,1,16,642.123,ms,200.113,NA
3636,2584,3571,1,16,642.634,ms,200.113,NA
3637,2584,3571,1,16,643.132,ms,200.113,NA
3638,2584,3571,1,16,643.409,ms,200.113,NA
3639,2584,3571,1,16,643.847,ms,200.113,NA
3640,2584,3571,1,16,644.249,ms,200.113,NA
3641,2584,3571,1,16,644.49,ms,200.113,NA
3642,2584,3571,1,16,644.726,ms,200.113,NA
3643,2584,3571,1,16,645.396,ms,200.113,NA
3644,2584,3571,1,16,645.769,ms,200.113,NA
3645,2584,3571,1,16,646.175,ms,200.113,NA
3646,2584,3571,1,16,646.366,ms,200.113,NA
3647,2584,3571,1,16,646.83,ms,200.113,NA
3648,2584,3571,1,16,647.29,ms,200.113,NA
3649,2584,3571,1,16,647.574,ms,200.113,NA
3650,2584,3571,1,16,648.072,ms,200.113,NA
3651,2584,3571,1,16,648.284,ms,200.113,NA
3652,2584,3571,1,16,648.996,ms,200.113,NA
3653,2584,3571,1,16,649.042,ms,200.113,NA
3654,2584,3571,1,16,649.621,ms,200.113,NA
3655,2584,3571,1,16,649.944,ms,200.113,NA
3656,2584,3571,1,16,650.245,ms,200.113,NA
3657,2584,3571,1,16,650.638,ms,200.113,NA
3658,2584,3571,1,16,651.195,ms,200.113,NA
3659,2584,3571,1,16,651.365,ms,200.113,NA
3660,2584,3571,1,16,651.812,ms,200.113,NA
3661,2584,3571,1,16,652.225,ms,200.113,NA
3662,2584,3571,1,16,652.605,ms,200.113,NA
3663,2584,3571,1,16,652.851,ms,200.113,NA
3664,2584,3571,1,16,653.183,ms,200.113,NA
3665,2584,3571,1,16,653.57,ms,200.113,NA
3666,2584,3571,1,16,654.178,ms,200.113,NA
3667,2584,3571,1,16,654.675,ms,200.113,NA
3668,2584,3571,1,16,654.647,ms,200.113,NA
3669,2584,3571,1,16,655.119,ms,200.113,NA
3670,2584,3571,1,16,655.443,ms,200.113,NA
3671,2584,3571,1,16,656.207,ms,200.113,NA
3672,2584,3571,1,16,656.158,ms,200.113,NA
3673,2584,3571,1,16,656.673,ms,200.113,NA
3674,2584,3571,1,16,657.028,ms,200.113,NA
3675,2584,3571,1,16,657.176,ms,200.113,NA
3676,2584,3571,1,16,657.894,ms,200.113,NA
3677,2584,3571,1,16,658.23,ms,200.113,NA
3678,2584,3571,1,16,658.663,ms,200.113,NA
3679,2584,3571,1,16,658.794,ms,200.113,NA
3680,2584,3571,1,16,659.241,ms,200.113,NA
3681,2584,3571,1,16,659.892,ms,200.113,NA
3682,2584,3571,1,16,660.348,ms,200.113,NA
3683,2584,3571,1,16,660.45,ms,200.113,NA
3684,2584,3571,1,16,660.905,ms,200.113,NA
3685,2584,3571,1,16,661.28,ms,200.113,NA
3686,2584,3571,1,16,661.822,ms,200.113,NA
3687,2584,3571,1,16,662.027,ms,200.113,NA
3688,2584,3571,1,16,662.739,ms,200.113,NA
3689,2584,3571,1,16,662.899,ms,200.113,NA
3690,2584,3571,1,16,663.192,ms,200.113,NA
3691,2584,3571,1,16,663.691,ms,200.113,NA
3692,2584,3571,1,16,663.736,ms,200.113,NA
3693,2584,3571,1,16,664.238,ms,200.113,NA
3694,2584,3571,1,16,664.818,ms,200.113,NA
3695,2584,3571,1,16,664.972,ms,200.113,NA
3696,2584,3571,1,16,665.435,ms,200.113,NA
3697,2584,3571,1,16,665.945,ms,200.113,NA
3698,2584,3571,1,16,666.189,ms,200.113,NA
3699,2584,3571,1,16,666.886,ms,200.113,NA
3700,2584,3571,1,16,666.94,ms,200.113,NA
3701,2584,3571,1,16,667.218,ms,200.113,NA
3702,2584,3571,1,16,667.699,ms,200.113,NA
3703,2584,3571,1,16,668.217,ms,200.113,NA
3704,2584,3571,1,16,668.576,ms,200.113,NA
3705,2584,3571,1,16,668.8,ms,200.113,NA
3706,2584,3571,1,16,669.35,ms,200.113,NA
3707,2584,3571,1,16,669.692,ms,200.113,NA
3708,2584,3571,1,16,670.022,ms,200.113,NA
3709,2584,3571,1,16,670.561,ms,200.113,NA
3710,2584,3571,1,16,670.716,ms,200.113,NA
3711,2584,3571,1,16,671.098,ms,200.113,NA
3712,2584,3571,1,16,671.441,ms,200.113,NA
3713,2584,3571,1,16,672.134,ms,200.113,NA
3714,2584,3571,1,16,672.345,ms,200.113,NA
3715,2584,3571,1,16,672.495,ms,200.113,NA
3716,2584,3571,1,16,673.117,ms,200.113,NA
3717,2584,3571,1,16,673.41,ms,200.113,NA
3718,2584,3571,1,16,673.938,ms,200.113,NA
3719,2584,3571,1,16,674.278,ms,200.113,NA
3720,2584,3571,1,16,674.431,ms,200.113,NA
3721,2584,3571,1,16,675.23,ms,200.113,NA
3722,2584,3571,1,16,675.347,ms,200.113,NA
3723,2584,3571,1,16,675.791,ms,200.113,NA
3724,2584,3571,1,16,676.203,ms,200.113,NA
3725,2584,3571,1,16,676.636,ms,200.113,NA
3726,2584,3571,1,16,676.809,ms,200.113,NA
3727,2584,3571,1,16,677.295,ms,200.113,NA
3728,2584,3571,1,16,677.643,ms,200.113,NA
3729,2584,3571,1,16,678.082,ms,200.113,NA
3730,2584,3571,1,16,678.464,ms,200.113,NA
3731,2584,3571,1,16,678.981,ms,200.113,NA
3732,2584,3571,1,16,679.027,ms,200.113,NA
3733,2584,3571,1,16,679.778,ms,200.113,NA
3734,2584,3571,1,16,680.048,ms,200.113,NA
3735,2584,3571,1,16,680.119,ms,200.113,NA
3736,2584,3571,1,16,680.725,ms,200.113,NA
3737,2584,3571,1,16,681.201,ms,200.113,NA
3738,2584,3571,1,16,681.541,ms,200.113,NA
3739,2584,3571,1,16,682.02,ms,200.113,NA
3740,2584,3571,1,16,682.321,ms,200.113,NA
3741,2584,3571,1,16,682.884,ms,200.113,NA
3742,2584,3571,1,16,683.268,ms,200.113,NA
3743,2584,3571,1,16,683.422,ms,200.113,NA
3744,2584,3571,1,16,683.832,ms,200.113,NA
3745,2584,3571,1,16,684.311,ms,200.113,NA
3746,2584,3571,1,16,684.573,ms,200.113,NA
3747,2584,3571,1,16,684.97,ms,200.113,NA
3748,2584,3571,1,16,685.469,ms,200.113,NA
3749,2584,3571,1,16,685.818,ms,200.113,NA
3750,2584,3571,1,16,686.277,ms,200.113,NA
3751,2584,3571,1,16,686.669,ms,200.113,NA
3752,2584,3571,1,16,687.061,ms,200.113,NA
3753,2584,3571,1,16,687.396,ms,200.113,NA
3754,2584,3571,1,16,687.674,ms,200.113,NA
3755,2584,3571,1,16,688.133,ms,200.113,NA
3756,2584,3571,1,16,688.654,ms,200.113,NA
3757,2584,3571,1,16,688.85,ms,200.113,NA
3758,2584,3571,1,16,689.226,ms,200.113,NA
3759,2584,3571,1,16,689.765,ms,200.113,NA
3760,2584,3571,1,16,690.196,ms,200.113,NA
3761,2584,3571,1,16,690.377,ms,200.113,NA
3762,2584,3571,1,16,690.895,ms,200.113,NA
3763,2584,3571,1,16,691.299,ms,200.113,NA
3764,2584,3571,1,16,691.687,ms,200.113,NA
