i,A,B,gcd,modulus operations,t1,t1Units,t2,t2Units
2889,1597,2584,1,16,394.481,ms,201.978,NA
2890,1597,2584,1,16,394.73,ms,201.978,NA
2891,1597,2584,1,16,394.914,ms,201.978,NA
2892,1597,2584,1,16,395.297,ms,201.978,NA
2893,1597,2584,1,16,395.651,ms,201.978,NA
2894,1597,2584,1,16,396.204,ms,201.978,NA
2895,1597,2584,1,16,396.205,ms,201.978,NA
2896,1597,2584,1,16,396.937,ms,201.978,NA
2897,1597,2584,1,16,396.783,ms,201.978,NA
2898,1597,2584,1,16,397.41,ms,201.978,NA
2899,1597,2584,1,16,397.431,ms,201.978,NA
2900,1597,2584,1,16,397.669,ms,201.978,NA
2901,1597,2584,1,16,397.809,ms,201.978,NA
2902,1597,2584,1,16,398.419,ms,201.978,NA
2903,1597,2584,1,16,398.854,ms,201.978,NA
2904,1597,2584,1,16,398.818,ms,201.978,NA
2905,1597,2584,1,16,399.357,ms,201.978,NA
2906,1597,2584,1,16,399.427,ms,201.978,NA
2907,1597,2584,1,16,399.739,ms,201.978,NA
2908,1597,2584,1,16,400.096,ms,201.978,NA
2909,1597,2584,1,16,400.49,ms,201.978,NA
2910,1597,2584,1,16,400.576,ms,201.978,NA
2911,1597,2584,1,16,401.276,ms,201.978,NA
2912,1597,2584,1,16,401.152,ms,201.978,NA
2913,1597,2584,1,16,401.713,ms,201.978,NA
2914,1597,2584,1,16,401.726,ms,201.978,NA
2915,1597,2584,1,16,401.981,ms,201.978,NA
2916,1597,2584,1,16,402.615,ms,201.978,NA
2917,1597,2584,1,16,402.812,ms,201.978,NA
2918,1597,2584,1,16,403.272,ms,201.978,NA
2919,1597,2584,1,16,403.24,ms,201.978,NA
2920,1597,2584,1,16,403.597,ms,201.978,NA
2921,1597,2584,1,16,403.903,ms,201.978,NA
2922,1597,2584,1,16,404.277,ms,201.978,NA
2923,1597,2584,1,16,404.534,ms,201.978,NA
2924,1597,2584,1,16,404.792,ms,201.978,NA
2925,1597,2584,1,16,405.092,ms,201.978,NA
2926,1597,2584,1,16,405.536,ms,201.978,NA
2927,1597,2584,1,16,405.601,ms,201.978,NA
2928,1597,2584,1,16,405.91,ms,201.978,NA
2929,1597,2584,1,16,406.049,ms,201.978,NA
2930,1597,2584,1,16,406.49,ms,201.978,NA
2931,1597,2584,1,16,406.828,ms,201.978,NA
2932,1597,2584,1,16,407.048,ms,201.978,NA
2933,1597,2584,1,16,407.509,ms,201.978,NA
2934,1597,2584,1,16,407.789,ms,201.978,NA
2935,1597,2584,1,16,408.113,ms,201.978,NA
2936,1597,2584,1,16,408.297,ms,201.978,NA
2937,1597,2584,1,16,408.521,ms,201.978,NA
2938,1597,2584,1,16,408.756,ms,201.978,NA
2939,1597,2584,1,16,409.205,ms,201.978,NA
2940,1597,2584,1,16,409.467,ms,201.978,NA
2941,1597,2584,1,16,409.754,ms,201.978,NA
2942,1597,2584,1,16,410.038,ms,201.978,NA
2943,1597,2584,1,16,410.464,ms,201.978,NA
2944,1597,2584,1,16,410.627,ms,201.978,NA
2945,1597,2584,1,16,411.12,ms,201.978,NA
2946,1597,2584,1,16,411.343,ms,201.978,NA
2947,1597,2584,1,16,411.684,ms,201.978,NA
2948,1597,2584,1,16,411.975,ms,201.978,NA
2949,1597,2584,1,16,412.19,ms,201.978,NA
2950,1597,2584,1,16,412.463,ms,201.978,NA
2951,1597,2584,1,16,412.712,ms,201.978,NA
2952,1597,2584,1,16,413.054,ms,201.978,NA
2953,1597,2584,1,16,413.528,ms,201.978,NA
2954,1597,2584,1,16,413.584,ms,201.978,NA
2955,1597,2584,1,16,414.077,ms,201.978,NA
2956,1597,2584,1,16,414.112,ms,201.978,NA
2957,1597,2584,1,16,414.655,ms,201.978,NA
2958,1597,2584,1,16,414.92,ms,201.978,NA
2959,1597,2584,1,16,415.025,ms,201.978,NA
2960,1597,2584,1,16,415.677,ms,201.978,NA
2961,1597,2584,1,16,415.684,ms,201.978,NA
2962,1597,2584,1,16,416.282,ms,201.978,NA
2963,1597,2584,1,16,416.267,ms,201.978,NA
2964,1597,2584,1,16,416.622,ms,201.978,NA
2965,1597,2584,1,16,416.856,ms,201.978,NA
2966,1597,2584,1,16,417.118,ms,201.978,NA
2967,1597,2584,1,16,417.55,ms,201.978,NA
2968,1597,2584,1,16,417.775,ms,201.978,NA
2969,1597,2584,1,16,418.233,ms,201.978,NA
2970,1597,2584,1,16,418.371,ms,201.978,NA
2971,1597,2584,1,16,418.684,ms,201.978,NA
2972,1597,2584,1,16,418.972,ms,201.978,NA
2973,1597,2584,1,16,419.261,ms,201.978,NA
2974,1597,2584,1,16,419.719,ms,201.978,NA
2975,1597,2584,1,16,419.989,ms,201.978,NA
2976,1597,2584,1,16,420.391,ms,201.978,NA
2977,1597,2584,1,16,420.527,ms,201.978,NA
2978,1597,2584,1,16,420.727,ms,201.978,NA
2979,1597,2584,1,16,421.377,ms,201.978,NA
2980,1597,2584,1,16,421.345,ms,201.978,NA
2981,1597,2584,1,16,422.056,ms,201.978,NA
2982,1597,2584,1,16,422.229,ms,201.978,NA
2983,1597,2584,1,16,422.491,ms,201.978,NA
2984,1597,2584,1,16,422.592,ms,201.978,NA
2985,1597,2584,1,16,422.821,ms,201.978,NA
2986,1597,2584,1,16,423.282,ms,201.978,NA
2987,1597,2584,1,16,423.516,ms,201.978,NA
2988,1597,2584,1,16,423.838,ms,201.978,NA
2989,1597,2584,1,16,424.038,ms,201.978,NA
2990,1597,2584,1,16,424.364,ms,201.978,NA
2991,1597,2584,1,16,424.784,ms,201.978,NA
2992,1597,2584,1,16,424.925,ms,201.978,NA
2993,1597,2584,1,16,425.346,ms,201.978,NA
2994,1597,2584,1,16,425.663,ms,201.978,NA
2995,1597,2584,1,16,426.031,ms,201.978,NA
2996,1597,2584,1,16,426.273,ms,201.978,NA
2997,1597,2584,1,16,426.433,ms,201.978,NA
2998,1597,2584,1,16,427.302,ms,201.978,NA
2999,1597,2584,1,16,427.106,ms,201.978,NA
3000,1597,2584,1,16,427.441,ms,201.978,NA
3000,0,0,0,0,0,NA,414.74,s
